from(10090),to(9606)
NP_001123650,NP_001001432
NP_031498,NP_932766
NP_038834,NP_000383
NP_031828,NP_000387
NP_031833,NP_000388
NP_598414,NP_000420
NP_035264,NP_000437
NP_031471,NP_000470
NP_001129531,NP_000490
NP_034125,NP_000491
NP_032132,NP_064445
NP_663358,NP_000530
NP_033135,NP_000531
NP_032897,NP_000593
NP_766400,NP_000612
NP_839972,NP_000625
NP_031436,NP_000662
NP_038489,NP_000671
NP_444310,NP_000684
NP_061201,NP_000695
NP_034123,NP_000752
NP_067257,NP_000764
NP_034138,NP_000766
NP_034126,NP_000773
NP_032304,NP_000851
NP_035959,NP_000874
NP_032481,NP_000883
NP_077779,NP_000936
NP_035373,NP_000956
NP_075029,NP_000969
NP_084027,NP_000971
NP_033104,NP_000972
NP_080345,NP_000988
NP_001001321,NP_008932
NP_001001333,NP_775891
NP_001001447,NP_862829
NP_033810,NP_003655
NP_112455,NP_059138
NP_083982,NP_001862
NP_001106210,NP_001106212
NP_001092767,NP_059130
NP_080610,NP_001185758
NP_080163,NP_004153
NP_033417,NP_006316
NP_690024,NP_001068
NP_084043,NP_001004
NP_997517,NP_001135755
NP_058540,NP_001022
NP_808320,NP_001027
NP_598738,NP_001054
NP_033414,NP_001244957
NP_083914,NP_001082
NP_032512,NP_001141
NP_038499,NP_001144
NP_033806,NP_001150
NP_031500,NP_001160
NP_031550,NP_001180
NP_742115,NP_001238
NP_848791,NP_001239
NP_001020950,NP_001245
NP_775546,NP_001254
NP_031716,NP_001261
NP_666091,NP_001264
NP_080448,NP_001350
NP_034192,NP_001366
NP_034303,NP_001432
NP_001155237,NP_001452
NP_032255,NP_001518
NP_077761,NP_001532
NP_084113,NP_001575
NP_031504,NP_001650
NP_062512,NP_001656
NP_619593,NP_001172014
NP_598918,NP_001683
NP_033859,NP_001185498
NP_031634,NP_001730
NP_031685,NP_001777
NP_940807,NP_001816
NP_035464,NP_001821
NP_001074278,NP_001116105
NP_034094,NP_001876
NP_001185760,NP_054699
NP_001129534,NP_001967
NP_031960,NP_001968
NP_659127,NP_002013
NP_038556,NP_001231639
NP_796111,NP_001135811
NP_084069,NP_002068
NP_061218,NP_001166184
NP_001123480,NP_001123478
NP_034531,NP_002099
NP_001033696,NP_758872
NP_001152846,NP_002269
NP_001188252,NP_002273
NP_035159,NP_001012321
NP_796343,NP_002463
NP_666262,NP_002516
NP_061236,NP_002522
NP_666918,NP_002542
NP_598428,NP_002602
NP_001074743,NP_002622
NP_001139673,NP_001269356
NP_001028382,NP_002661
NP_742158,NP_002694
NP_077171,NP_002712
NP_067438,NP_002755
NP_001158168,NP_002765
NP_080212,NP_002878
NP_033068,NP_002900
NP_033092,NP_002922
NP_080908,NP_002938
NP_038677,NP_001005861
NP_001012322,NP_002971
NP_038695,NP_003049
NP_035526,NP_003051
NP_033237,NP_003065
NP_001076430,NP_003088
NP_035573,NP_003097
NP_033284,NP_003113
NP_001074434,NP_001015878
NP_033322,NP_003159
NP_033352,NP_003186
NP_082730,NP_003264
NP_062769,NP_003306
XP_006511675,NP_001029102
NP_062642,NP_003327
NP_109638,NP_003446
NP_001271454,NP_003456
NP_038750,NP_003481
NP_079563,NP_001007229
NP_666176,NP_003569
NP_081824,NP_003775
NP_083876,NP_003777
NP_065063,NP_003804
NP_001028472,NP_003866
NP_033048,NP_003879
NP_001116075,NP_003881
NP_659180,NP_001273429
NP_032914,NP_003915
NP_001013042,NP_003931
NP_067460,NP_003943
NP_080250,NP_003964
NP_031509,NP_004031
NP_034304,NP_004093
NP_058559,NP_004107
NP_001268990,NP_001191345
NP_032163,NP_004288
NP_031465,NP_004295
NP_001139510,NP_001019801
NP_766441,NP_004352
NP_034034,NP_004353
NP_001020603,NP_004371
NP_001103234,NP_001269526
NP_058059,NP_004398
NP_034193,NP_004402
NP_084311,NP_001243415
NP_058043,NP_004484
NP_001136422,NP_004530
NP_683745,NP_004645
NP_035080,NP_004747
NP_038851,NP_004786
NP_081761,NP_004822
NP_032463,NP_004842
NP_067505,NP_001035049
NP_001106826,NP_004887
NP_001107005,NP_004897
NP_032254,NP_004955
NP_666034,NP_001034663
NP_957694,NP_001180412
NP_932145,NP_005015
NP_573486,NP_005043
NP_001157417,NP_005052
NP_036119,NP_005085
NP_038557,NP_005101
NP_061294,NP_005107
NP_067496,NP_005111
NP_786925,NP_001265139
NP_001104758,NP_005129
NP_038498,NP_005130
NP_033738,NP_005150
NP_031493,NP_005157
NP_034388,NP_005248
NP_032142,NP_001275762
NP_034442,NP_005264
NP_031978,NP_005304
NP_056601,NP_005310
NP_663759,NP_005311
NP_032243,NP_001186209
NP_666113,NP_005329
NP_034610,NP_001017963
NP_062533,NP_005384
NP_001038216,NP_001193670
NP_032331,NP_005520
NP_032941,NP_001230903
NP_079855,NP_001128690
NP_036044,NP_005654
NP_031900,NP_005660
NP_001001792,NP_005665
NP_082171,NP_001092906
NP_001192314,NP_005712
NP_932099,NP_005795
NP_115854,NP_005807
NP_062641,NP_005834
NP_033210,NP_005966
NP_033473,NP_005991
NP_035783,NP_006000
NP_034471,NP_006047
NP_075768,NP_006077
NP_666228,NP_006079
NP_072075,NP_001014796
NP_035995,NP_006187
NP_035209,NP_001245388
NP_032926,NP_006227
NP_080340,NP_291024
NP_034285,NP_006485
NP_033069,NP_006498
NP_035530,NP_006507
NP_848463,NP_006561
NP_112442,NP_006588
NP_062676,NP_006611
NP_660137,NP_006637
NP_690016,NP_006656
NP_033995,NP_006718
NP_035524,NP_001244110
NP_776112,NP_006835
NP_598851,NP_006846
NP_038693,NP_003021
NP_766381,NP_689760
NP_035417,NP_009035
NP_666688,NP_009091
NP_660127,NP_009102
NP_776141,NP_009181
NP_080969,NP_009216
NP_058587,NP_055040
NP_032327,NP_068814
NP_848808,NP_057119
NP_033023,NP_004209
NP_001034177,NP_001013455
NP_080487,NP_059980
NP_077777,NP_056461
NP_081647,NP_079341
NP_034563,NP_073577
NP_444304,NP_001180286
NP_082425,NP_116264
NP_001013802,NP_997231
NP_666125,NP_777637
NP_780698,NP_065892
NP_001156405,NP_542784
NP_776291,NP_597700
NP_598795,NP_001116436
NP_848716,NP_219484
NP_001230090,NP_001004127
NP_062369,NP_056180
NP_001003919,NP_085911
NP_058082,NP_001655
NP_031795,NP_015568
NP_666184,NP_000821
NP_031484,NP_570603
NP_031518,NP_620689
NP_031729,NP_689523
NP_031954,NP_001034558
NP_032114,NP_958839
NP_032192,NP_060021
NP_032411,NP_005531
NP_032472,NP_036442
NP_032733,NP_066565
NP_032776,NP_071908
NP_032870,NP_036530
NP_032979,NP_542141
NP_033033,NP_061485
NP_033474,NP_116093
NP_780456,NP_065879
NP_033592,NP_001129745
NP_034336,NP_001167538
NP_034378,NP_536739
NP_034427,NP_001019623
NP_034895,NP_620777
NP_001155889,NP_057216
NP_034990,NP_524147
NP_035351,NP_150093
NP_035512,NP_059116
NP_035536,NP_066920
NP_035785,NP_821133
NP_035841,NP_944489
NP_035888,NP_001121695
NP_035902,NP_071910
NP_035927,NP_036245
NP_036064,NP_004443
NP_036071,NP_055809
NP_036077,NP_976226
NP_036125,NP_149015
NP_036185,NP_899199
NP_084124,NP_036401
NP_001136173,NP_036424
NP_795933,NP_036436
NP_766480,NP_036582
NP_058025,NP_777615
NP_569053,NP_037377
NP_001074848,NP_001243111
NP_038559,NP_067642
NP_038809,NP_733745
NP_032319,NP_001159592
NP_038859,NP_077748
NP_001122071,NP_001025186
NP_038963,NP_055056
NP_080894,NP_001035521
NP_001004357,NP_054860
NP_080223,NP_054902
NP_062658,NP_055185
NP_742118,NP_055211
NP_080682,NP_055270
NP_063931,NP_055280
NP_062361,NP_055395
NP_001272860,NP_055496
NP_766603,NP_055755
NP_941051,NP_055760
NP_740749,NP_056053
NP_780364,NP_056093
NP_109648,NP_056132
NP_001008232,NP_001188356
NP_997649,NP_056270
NP_808482,NP_056391
NP_085098,NP_056493
NP_082254,NP_056512
NP_796341,NP_056536
NP_056546,NP_006036
NP_080743,NP_057004
NP_079578,NP_057034
NP_082596,NP_057083
NP_080818,NP_001137252
NP_075536,NP_001189358
NP_080118,NP_057292
NP_077157,NP_057314
NP_082252,NP_057318
NP_444492,NP_057329
NP_598542,NP_057373
NP_063930,NP_057513
NP_598789,NP_057521
NP_082225,NP_057567
NP_064371,NP_055735
NP_775589,NP_057614
NP_075531,NP_057666
NP_059495,NP_001265488
NP_663580,NP_060036
NP_780423,NP_060046
NP_766247,NP_060055
NP_082003,NP_060123
NP_080526,NP_060146
NP_001153737,NP_060251
NP_683761,NP_060254
NP_848873,NP_060358
NP_848738,NP_001071131
NP_775609,NP_060509
NP_080052,NP_060517
NP_848912,NP_001258712
NP_001035785,NP_001035787
NP_001019874,NP_060819
NP_076012,NP_060911
NP_067503,NP_061111
NP_061355,NP_937791
NP_291063,NP_061738
NP_291066,NP_061741
NP_444357,NP_061759
NP_663508,NP_001257620
NP_062300,NP_061987
NP_064308,NP_003933
NP_001095884,NP_001001290
NP_080920,NP_064518
NP_001076444,NP_064580
NP_001140162,NP_064629
NP_997120,NP_065112
NP_109643,NP_065202
NP_065593,NP_001073869
NP_001158069,NP_065764
NP_083723,NP_065777
NP_082474,NP_065801
NP_942562,NP_065846
NP_001036056,NP_065852
NP_082611,NP_001254526
NP_001037773,NP_001003406
NP_067389,NP_056143
NP_899011,NP_665898
NP_067618,NP_598001
NP_067624,NP_612412
NP_001107794,NP_068743
NP_777355,NP_071329
NP_001157898,NP_071337
NP_080789,NP_071736
NP_783594,NP_733759
NP_573454,NP_073609
NP_080436,NP_073729
NP_932110,NP_073741
NP_076273,NP_872398
NP_705772,NP_076937
NP_001028428,NP_076968
NP_080236,NP_077013
NP_084426,NP_077024
NP_077725,NP_443106
NP_598646,NP_683707
NP_001028619,NP_078926
NP_109657,NP_078941
NP_001171047,NP_078974
NP_835162,NP_079037
NP_001028335,NP_001136358
NP_082869,NP_079119
NP_001159426,NP_079223
NP_001182601,NP_079335
NP_082256,NP_079437
NP_079961,NP_116277
NP_080093,NP_055632
NP_080749,NP_115914
NP_080765,NP_115508
NP_081184,NP_112187
NP_081532,NP_291025
NP_001182425,NP_001035351
NP_081840,NP_620166
NP_081945,NP_653206
NP_082181,NP_113642
NP_082183,NP_112569
NP_082206,NP_001092756
NP_083018,NP_001139200
NP_001258503,NP_115512
NP_001020788,NP_001153244
NP_084520,NP_982258
NP_109634,NP_110397
NP_109652,NP_945350
NP_001074440,NP_110400
NP_997561,NP_112199
NP_848473,NP_112581
NP_001229359,NP_113633
NP_084254,NP_113666
NP_001074723,NP_115506
NP_001153686,NP_001271209
NP_082524,NP_116213
NP_598861,NP_001164261
NP_149157,NP_848564
NP_780558,NP_149972
NP_444401,NP_150094
NP_081657,NP_067054
NP_001028594,NP_001075019
NP_001070878,NP_783161
NP_808577,NP_775924
NP_796281,NP_775754
NP_001028391,NP_001273575
NP_780464,NP_068817
NP_705755,NP_705842
NP_001273482,NP_859050
NP_001171448,NP_001010845
NP_001229356,NP_061837
NP_766516,NP_208382
NP_665834,NP_997221
NP_080268,NP_060382
NP_001005341,NP_001005404
NP_659035,NP_821158
NP_001164983,NP_001258152
NP_765997,NP_443137
NP_777364,NP_443168
NP_001103458,NP_004763
NP_941027,NP_612392
NP_659146,NP_658985
NP_001009947,NP_653259
NP_796019,NP_115825
NP_795973,NP_079429
NP_766289,NP_659484
NP_001116066,NP_055835
NP_808230,NP_056041
NP_001038978,NP_998754
NP_694700,NP_001118230
NP_940814,NP_001035292
NP_001020752,NP_631875
NP_671751,NP_525023
NP_001028465,NP_997192
NP_796066,NP_001026849
NP_666369,NP_001035751
NP_001131019,NP_958443
NP_001192272,NP_775733
NP_001156958,NP_835236
NP_997130,NP_443123
NP_766473,NP_597705
NP_598871,NP_751951
NP_776126,NP_861522
NP_082511,NP_689730
NP_758959,NP_963860
NP_001156429,NP_001010892
NP_722498,NP_612351
NP_795937,NP_620156
NP_001077363,NP_640341
NP_647471,NP_653273
NP_082248,NP_036469
NP_808529,NP_714915
NP_001092745,NP_653275
NP_958749,NP_001164262
NP_666325,NP_001177130
NP_667141,NP_473446
NP_666420,NP_036509
NP_666486,NP_001001923
NP_001011754,NP_751944
NP_001011789,NP_001004492
NP_666724,NP_039229
NP_666926,NP_001004478
NP_666950,NP_703145
NP_667028,NP_001004739
NP_667244,NP_001004460
NP_667254,NP_001001913
NP_940816,NP_689501
NP_001032831,NP_001034782
NP_780615,NP_689778
NP_001074732,NP_001123530
NP_722478,NP_690875
NP_694810,NP_861441
NP_700442,NP_775736
NP_001161218,NP_775899
NP_001074799,NP_065928
NP_722486,NP_115672
XP_003085307,NP_722576
NP_766284,NP_795352
NP_739565,NP_149104
NP_758491,NP_115827
NP_766124,NP_055857
NP_766382,NP_001171560
NP_001152833,NP_775873
NP_766444,NP_982288
NP_796058,NP_001011552
NP_808263,NP_001229631
NP_001106794,NP_001073876
NP_080896,NP_775882
NP_035513,NP_787071
NP_795914,NP_001007526
NP_001158092,NP_001017437
NP_840062,NP_115995
NP_848501,NP_001073923
NP_848781,NP_001158157
NP_861418,NP_859528
NP_874373,NP_112145
NP_955015,NP_001004328
NP_963999,NP_001164100
NP_001156663,NP_997203
NP_001078998,NP_997303
NP_001017362,NP_001017363
NP_001092777,NP_689845
XP_006525264,XP_003403507
NP_082985,NP_001018082
NP_034756,NP_940927
NP_001030035,NP_001185599
NP_001107206,NP_001093391
NP_001002897,NP_775952
NP_001182603,NP_001010906
NP_001011831,NP_001005212
NP_938048,NP_001116108
NP_001078977,NP_001036055
NP_001011737,NP_001004713
NP_667258,NP_001005162
NP_001157044,NP_001094299
NP_065591,NP_005519
NP_001077097,NP_001136438
NP_081198,NP_001273456
NP_001013796,NP_001139187
NP_081832,NP_115518
NP_081148,NP_060919
NP_033842,NP_000037
NP_031669,NP_000063
NP_001230691,NP_001121371
NP_031768,NP_000079
NP_031835,NP_000093
NP_031911,NP_000103
NP_032290,NP_000513
NP_038640,NP_000569
NP_031435,NP_000660
NP_080592,NP_001154945
NP_034129,NP_000758
NP_031843,NP_000765
NP_001074566,NP_000822
NP_570952,NP_001186137
NP_667313,NP_001005172
NP_001011759,NP_001005282
NP_666803,NP_001004746
NP_667035,NP_001001961
NP_667238,NP_112166
NP_666504,NP_001005471
NP_666382,NP_001004476
NP_666660,NP_001005326
NP_666658,NP_001001674
NP_667144,NP_001005497
NP_666990,NP_001005482
NP_666873,NP_001004453
NP_001171328,NP_001004058
NP_001011809,NP_001004063
NP_666804,NP_001001921
NP_001001181,NP_001030177
NP_081154,NP_076429
NP_038666,NP_067070
NP_034369,NP_002023
NP_082559,NP_060473
NP_001033086,NP_005237
NP_035531,NP_008862
NP_035187,NP_002599
NP_001003951,NP_001137157
NP_032328,NP_001258898
NP_056580,NP_057383
NP_061347,NP_001035267
NP_031656,NP_004692
NP_653106,NP_219482
NP_033230,NP_001033
NP_598665,NP_001084
NP_031429,NP_001100
NP_001155203,NP_001136
NP_001028298,NP_001233
NP_079994,NP_001365
NP_034085,NP_001184222
NP_112451,NP_001380
NP_032065,NP_001453
NP_032108,NP_001471
NP_032193,NP_001501
NP_076381,NP_001535
NP_033739,NP_001605
NP_038513,NP_001728
NP_904326,NP_001789
NP_001003393,NP_997276
NP_034223,NP_001940
NP_038537,NP_001966
NP_034435,NP_002060
NP_035022,NP_002488
NP_031722,NP_002548
NP_035589,NP_942130
NP_998779,NP_002679
NP_035337,NP_002820
NP_062739,NP_937883
NP_001028478,NP_003019
NP_062715,NP_003030
NP_035595,NP_003117
NP_001273592,NP_003134
NP_035697,NP_003204
NP_035903,NP_003450
NP_001155139,NP_003491
NP_034882,NP_001013858
NP_291054,NP_003727
NP_066302,NP_003733
NP_056552,NP_003765
NP_064409,NP_003774
NP_057930,NP_003861
NP_663536,NP_004253
NP_062600,NP_004343
NP_031710,NP_004356
NP_032078,NP_004407
NP_032174,NP_004479
NP_058580,NP_001070910
NP_666248,NP_004687
NP_001157246,NP_004774
NP_001096635,NP_001122383
NP_033153,NP_005054
NP_033428,NP_005082
NP_034368,NP_001106653
NP_062528,NP_005174
NP_033954,NP_005178
NP_034185,NP_005211
NP_997538,NP_005219
NP_796357,NP_005285
NP_001020748,NP_001026974
NP_032322,NP_005517
NP_058566,NP_005613
NP_001139802,NP_005675
NP_001028508,NP_005836
NP_001019816,NP_612369
NP_067448,NP_697021
NP_035077,NP_006172
NP_001239472,NP_116780
NP_031624,NP_001099000
NP_109619,NP_006426
NP_036076,NP_006600
NP_080839,NP_001034796
NP_033261,NP_008873
NP_081540,NP_009078
NP_081726,NP_001273942
NP_080607,NP_057696
NP_075997,NP_689614
NP_620690,NP_001884
NP_001007571,NP_848621
NP_001185714,NP_001073864
NP_031426,NP_003465
NP_001155937,NP_068707
NP_031993,NP_001073927
NP_778178,NP_068800
NP_033004,NP_001035816
NP_033454,NP_036603
NP_033746,NP_150377
NP_033915,NP_060868
NP_034149,NP_055141
NP_034214,NP_055052
NP_034294,NP_000494
NP_001156638,NP_006330
NP_001041526,NP_112556
NP_001033698,NP_001116538
NP_001091642,NP_116586
NP_035183,NP_055791
NP_035336,NP_055184
NP_035375,NP_002882
NP_035904,NP_037441
NP_036150,NP_075555
NP_036164,NP_036599
NP_666920,NP_036505
NP_081082,NP_036559
NP_001092768,NP_001035233
NP_065262,NP_037488
NP_666353,NP_037513
NP_114386,NP_037522
NP_001161363,NP_053585
NP_082464,NP_001098673
NP_780669,NP_055854
NP_683731,NP_001247420
NP_079899,NP_056284
NP_001034598,NP_056303
NP_001182677,NP_056483
NP_056619,NP_115565
NP_056633,NP_004798
NP_001074859,NP_001159580
NP_080589,NP_057508
NP_032942,NP_057616
NP_573474,NP_057646
NP_080850,NP_060023
NP_084110,NP_001258547
NP_598565,NP_060340
NP_081328,NP_001137296
NP_848757,NP_060513
NP_598813,NP_060739
NP_083041,NP_001136279
NP_778155,NP_060796
NP_001028419,NP_001157968
NP_001107804,NP_061063
NP_061244,NP_932157
NP_473413,NP_061723
NP_034090,NP_061725
NP_031793,NP_061732
NP_291064,NP_061739
NP_291057,NP_061750
NP_444360,NP_061761
NP_082307,NP_061901
NP_001002272,NP_001034794
NP_065241,NP_062818
NP_001104784,NP_062824
NP_001263351,NP_001157588
NP_808502,NP_065094
NP_705762,NP_065433
NP_082794,NP_065933
NP_076186,NP_065956
NP_258438,NP_067007
NP_067277,NP_775846
NP_067319,NP_060369
NP_067398,NP_277052
NP_067415,NP_001230469
NP_075675,NP_970615
NP_795928,NP_068757
NP_898842,NP_071348
NP_620405,NP_071452
NP_987104,NP_071755
NP_001108559,NP_073562
NP_001164215,NP_073713
NP_075605,NP_963890
NP_001273032,NP_077004
NP_078771,NP_940986
NP_083286,NP_078782
NP_666271,NP_078787
NP_796356,NP_078790
NP_084450,NP_078993
NP_082653,NP_079333
NP_653132,NP_079471
NP_080020,XP_209489
NP_080771,NP_653254
NP_080796,NP_612206
NP_080819,NP_057259
NP_080956,NP_940849
NP_081365,NP_065692
NP_082008,NP_001035373
NP_082104,NP_001071178
NP_082674,NP_699204
NP_083051,NP_085125
NP_083439,NP_987090
NP_083570,NP_787082
NP_083582,NP_001177391
NP_083937,NP_001136326
NP_690031,NP_110385
NP_473444,NP_001275990
NP_001003666,NP_112495
NP_057899,NP_112740
NP_079902,NP_113641
NP_114079,NP_689418
NP_083282,NP_001128578
NP_001229292,NP_115503
NP_001158084,NP_115655
NP_899043,NP_115981
NP_001035219,NP_116317
NP_001074287,NP_201569
NP_291048,NP_064569
NP_766425,NP_001073987
NP_001003947,NP_828847
NP_996765,NP_778225
NP_666153,NP_001491
NP_001074746,NP_777283
NP_958759,NP_062828
NP_758462,NP_861439
NP_081460,NP_689416
NP_766449,NP_066000
NP_001167578,NP_149132
NP_258439,NP_067069
NP_598776,NP_036432
NP_473414,NP_443165
NP_839983,NP_443180
NP_444315,NP_786951
NP_001128565,NP_619638
NP_932165,NP_870998
NP_898984,NP_071365
NP_780641,NP_001129575
NP_659189,NP_653240
NP_033152,NP_002965
NP_598915,NP_872362
NP_034114,NP_001324
NP_780550,NP_659002
NP_766619,NP_543023
NP_683755,NP_543139
NP_001120848,NP_937882
NP_783440,NP_570127
NP_001137237,NP_001137236
NP_683753,NP_573568
NP_598491,NP_853512
NP_598802,NP_001128347
NP_001074868,NP_690851
NP_666121,NP_079390
NP_612177,NP_219501
NP_001156739,NP_001008723
NP_653083,NP_653081
NP_001074507,NP_653188
NP_001104277,NP_653292
NP_659088,NP_689866
NP_001075124,NP_659493
NP_067292,NP_660157
NP_001020121,NP_660319
NP_663517,NP_006612
NP_665828,NP_694551
NP_666335,NP_001025176
NP_671754,NP_671726
NP_001153886,NP_671731
NP_001074567,NP_689706
NP_001033005,NP_001108410
NP_001108132,NP_689753
NP_083281,NP_689862
NP_573500,NP_694545
NP_694715,NP_742093
NP_659070,NP_699200
NP_783581,NP_940907
NP_001103229,NP_705834
NP_710143,NP_710142
NP_722499,NP_056364
NP_084050,NP_001132914
NP_766016,NP_079097
NP_766376,NP_001092759
NP_766596,NP_001138422
NP_001159679,NP_776173
NP_776286,XP_005264833
NP_777354,NP_059979
NP_786926,NP_065962
NP_001156375,NP_787080
NP_796177,NP_001138453
NP_808509,NP_976223
NP_001156999,NP_848590
NP_899105,NP_848620
NP_848771,NP_001094857
NP_848817,NP_060529
NP_853518,NP_001001524
NP_001188261,NP_872306
NP_766006,NP_001124387
NP_001018013,NP_872381
NP_082092,NP_898898
NP_898910,NP_056122
NP_898926,NP_001192200
NP_001074538,NP_899180
NP_001028464,NP_919288
NP_001182639,NP_937797
NP_996992,NP_054729
NP_937867,NP_001012417
NP_031728,NP_001270
NP_848765,NP_940919
NP_082369,NP_001028285
NP_001239442,NP_945347
NP_001156615,NP_997205
NP_080375,NP_997291
NP_899142,NP_997724
NP_001019316,NP_998765
NP_001074497,NP_055888
NP_081186,NP_055843
NP_808536,NP_443161
NP_001156455,NP_001010847
NP_001074781,NP_001008740
NP_001033017,NP_001093629
NP_083448,NP_001013645
NP_001107551,NP_001118228
NP_084049,NP_001001664
NP_082775,NP_001123362
NP_082292,NP_079141
NP_080591,NP_001074000
NP_001028493,NP_001070886
NP_001074783,NP_001007596
NP_001028498,NP_660160
NP_083223,NP_001155963
NP_001013780,NP_001094861
NP_001010834,NP_001010893
NP_001074611,NP_004691
NP_084196,NP_001028774
NP_001094958,NP_001103233
NP_001074635,NP_001129334
NP_001159391,NP_001032302
NP_001001881,NP_001020437
NP_081226,NP_001014446
XP_006504706,NP_076975
NP_082750,NP_001013754
NP_659507,NP_003950
NP_062313,NP_001139277
NP_001029231,NP_001094827
NP_001029152,NP_940893
NP_081434,NP_001107875
NP_081483,NP_060384
NP_084085,NP_001182064
NP_001157088,NP_001010863
NP_776128,NP_001027024
NP_082843,NP_001010979
NP_667146,NP_001004686
NP_001001981,NP_067677
NP_084155,NP_001025046
NP_848789,NP_036291
NP_001230029,NP_001177901
NP_001193590,NP_001073678
NP_083963,NP_001038941
NP_001004192,NP_001073997
NP_001034647,NP_001013720
XP_006502562,NP_001004341
NP_001011687,NP_001012264
NP_082963,NP_001157871
NP_063919,NP_003112
NP_001159535,NP_001128320
NP_001011662,NP_001005517
NP_666646,NP_001005323
NP_001011832,NP_997257
NP_001005511,NP_001073903
NP_001011835,NP_001004735
NP_038696,NP_001269551
NP_001191965,NP_056248
NP_081836,NP_056498
NP_001182004,NP_059111
NP_062420,NP_059965
NP_001074739,NP_065744
NP_034313,NP_001098549
NP_082891,NP_620170
NP_001229274,NP_085049
NP_001107556,NP_940914
NP_001274135,NP_001274136
NP_001028474,NP_653298
NP_001074903,NP_665741
NP_667221,NP_001005492
NP_081130,NP_775937
XP_006500563,NP_065920
NP_001188296,NP_001003682
NP_001028453,NP_001129711
NP_001157976,NP_689683
NP_001028427,NP_001010868
XP_006538484,NP_775792
NP_001157213,NP_612502
NP_722470,NP_001012777
NP_056609,NP_001156787
NP_081360,NP_001182058
NP_001182057,NP_001182056
NP_001013783,NP_001140158
