from(10090),to(9606)
ENSMUSP00000108620,ENSP00000361458
ENSMUSP00000087787,ENSP00000396593
ENSMUSP00000127076,ENSP00000481773
ENSMUSP00000021190,ENSP00000373419
ENSMUSP00000005064,ENSP00000262971
ENSMUSP00000131871,ENSP00000296682
ENSMUSP00000128287,ENSP00000419786
ENSMUSP00000046003,ENSP00000364389
ENSMUSP00000051080,ENSP00000348842
ENSMUSP00000137902,ENSP00000382675
ENSMUSP00000126921,ENSP00000357764
ENSMUSP00000054720,ENSP00000479656
ENSMUSP00000111157,ENSP00000384434
ENSMUSP00000121339,ENSP00000432459
ENSMUSP00000126877,ENSP00000471126
ENSMUSP00000071881,ENSP00000359396
ENSMUSP00000136879,ENSP00000454770
ENSMUSP00000127027,ENSP00000447679
ENSMUSP00000037206,ENSP00000383003
ENSMUSP00000090305,ENSP00000253788
ENSMUSP00000074275,ENSP00000492978
ENSMUSP00000055860,ENSP00000493034
ENSMUSP00000095824,ENSP00000353343
ENSMUSP00000086711,ENSP00000493338
ENSMUSP00000056713,ENSP00000333724
ENSMUSP00000058786,ENSP00000493281
ENSMUSP00000054037,ENSP00000335575
ENSMUSP00000012331,ENSP00000406674
ENSMUSP00000134848,ENSP00000512274
ENSMUSP00000039109,ENSP00000365936
ENSMUSP00000069692,ENSP00000338607
ENSMUSP00000029082,ENSP00000359910
ENSMUSP00000076390,ENSP00000493355
ENSMUSP00000065721,ENSP00000336724
ENSMUSP00000093155,ENSP00000293889
ENSMUSP00000105249,ENSP00000327459
ENSMUSP00000033075,ENSP00000317714
ENSMUSP00000034623,ENSP00000436005
ENSMUSP00000103712,ENSP00000381937
ENSMUSP00000099962,ENSP00000361076
ENSMUSP00000137364,ENSP00000455442
ENSMUSP00000031327,ENSP00000427279
ENSMUSP00000105710,ENSP00000381968
ENSMUSP00000130702,ENSP00000412215
ENSMUSP00000146749,ENSP00000247005
ENSMUSP00000015583,ENSP00000216336
ENSMUSP00000079692,ENSP00000364145
ENSMUSP00000157153,ENSP00000319052
ENSMUSP00000134217,ENSP00000498589
ENSMUSP00000090510,ENSP00000483453
ENSMUSP00000053751,ENSP00000357751
ENSMUSP00000043302,ENSP00000349003
ENSMUSP00000023150,ENSP00000331720
ENSMUSP00000055449,ENSP00000371923
ENSMUSP00000100594,ENSP00000317445
ENSMUSP00000101520,ENSP00000469689
ENSMUSP00000095597,ENSP00000381105
ENSMUSP00000127556,ENSP00000501259
ENSMUSP00000032433,ENSP00000441688
ENSMUSP00000033543,ENSP00000358496
ENSMUSP00000032916,ENSP00000219782
ENSMUSP00000057893,ENSP00000284274
ENSMUSP00000092302,ENSP00000362435
ENSMUSP00000047284,ENSP00000400892
ENSMUSP00000064892,ENSP00000508048
ENSMUSP00000127888,ENSP00000325822
ENSMUSP00000100614,ENSP00000375053
ENSMUSP00000125568,ENSP00000437659
ENSMUSP00000144480,ENSP00000411084
ENSMUSP00000073880,ENSP00000496757
ENSMUSP00000090883,ENSP00000366582
ENSMUSP00000099819,ENSP00000265333
ENSMUSP00000096659,ENSP00000243913
ENSMUSP00000006378,ENSP00000364844
ENSMUSP00000002551,ENSP00000300413
ENSMUSP00000099501,ENSP00000343001
ENSMUSP00000136757,ENSP00000413150
ENSMUSP00000078407,ENSP00000375859
ENSMUSP00000029046,ENSP00000297258
ENSMUSP00000074310,ENSP00000297012
ENSMUSP00000136637,ENSP00000229708
ENSMUSP00000089063,ENSP00000406469
ENSMUSP00000060941,ENSP00000300650
ENSMUSP00000073047,ENSP00000292140
ENSMUSP00000136077,ENSP00000370770
ENSMUSP00000132646,ENSP00000454014
ENSMUSP00000122712,ENSP00000393832
ENSMUSP00000056782,ENSP00000313324
ENSMUSP00000129403,ENSP00000442793
ENSMUSP00000058317,ENSP00000342162
ENSMUSP00000025797,ENSP00000363079
ENSMUSP00000007272,ENSP00000167586
ENSMUSP00000024031,ENSP00000490149
ENSMUSP00000084918,ENSP00000297785
ENSMUSP00000149175,ENSP00000311605
ENSMUSP00000069004,ENSP00000467466
ENSMUSP00000098066,ENSP00000494750
ENSMUSP00000080854,ENSP00000359345
ENSMUSP00000025388,ENSP00000313691
ENSMUSP00000127071,ENSP00000361110
ENSMUSP00000107653,ENSP00000498425
ENSMUSP00000034878,ENSP00000230461
ENSMUSP00000020531,ENSP00000252951
ENSMUSP00000047678,ENSP00000343450
ENSMUSP00000127058,ENSP00000278412
ENSMUSP00000151305,ENSP00000230050
ENSMUSP00000078137,ENSP00000356908
ENSMUSP00000119065,ENSP00000244020
ENSMUSP00000064865,ENSP00000380104
ENSMUSP00000021548,ENSP00000449079
ENSMUSP00000005041,ENSP00000307863
ENSMUSP00000060721,ENSP00000296215
ENSMUSP00000009102,ENSP00000357887
ENSMUSP00000081260,ENSP00000363257
ENSMUSP00000068846,ENSP00000306918
ENSMUSP00000060949,ENSP00000252087
ENSMUSP00000058362,ENSP00000381589
ENSMUSP00000116259,ENSP00000362931
ENSMUSP00000025636,ENSP00000300226
ENSMUSP00000043837,ENSP00000323587
ENSMUSP00000087925,ENSP00000379098
ENSMUSP00000115722,ENSP00000375730
ENSMUSP00000020403,ENSP00000310901
ENSMUSP00000072858,ENSP00000332790
ENSMUSP00000128871,ENSP00000261798
ENSMUSP00000146501,ENSP00000433846
ENSMUSP00000126531,ENSP00000369217
ENSMUSP00000096677,ENSP00000360985
ENSMUSP00000021726,ENSP00000331260
ENSMUSP00000073175,ENSP00000498177
ENSMUSP00000087073,ENSP00000258080
ENSMUSP00000078369,ENSP00000450040
ENSMUSP00000120240,ENSP00000242140
ENSMUSP00000082489,ENSP00000221485
ENSMUSP00000034260,ENSP00000321874
ENSMUSP00000003964,ENSP00000317904
ENSMUSP00000006101,ENSP00000263087
ENSMUSP00000038005,ENSP00000335242
ENSMUSP00000135692,ENSP00000419185
ENSMUSP00000135173,ENSP00000211936
ENSMUSP00000025239,ENSP00000316779
ENSMUSP00000095739,ENSP00000304139
ENSMUSP00000031982,ENSP00000295256
ENSMUSP00000045460,ENSP00000384211
ENSMUSP00000105884,ENSP00000427223
ENSMUSP00000141521,ENSP00000231173
ENSMUSP00000106874,ENSP00000357060
ENSMUSP00000084454,ENSP00000445043
ENSMUSP00000005069,ENSP00000480091
ENSMUSP00000070588,ENSP00000357564
ENSMUSP00000124520,ENSP00000456226
ENSMUSP00000121045,ENSP00000382976
ENSMUSP00000052303,ENSP00000315454
ENSMUSP00000104168,ENSP00000469473
ENSMUSP00000100970,ENSP00000497651
ENSMUSP00000113895,ENSP00000267068
ENSMUSP00000026677,ENSP00000286479
ENSMUSP00000041260,ENSP00000366927
ENSMUSP00000004140,ENSP00000256593
ENSMUSP00000123410,ENSP00000346015
ENSMUSP00000056439,ENSP00000452277
ENSMUSP00000054778,ENSP00000387523
ENSMUSP00000064201,ENSP00000493289
ENSMUSP00000076160,ENSP00000356641
ENSMUSP00000020775,ENSP00000477310
ENSMUSP00000103049,ENSP00000292180
ENSMUSP00000027743,ENSP00000258301
ENSMUSP00000059180,ENSP00000231130
ENSMUSP00000025617,ENSP00000365926
ENSMUSP00000078740,ENSP00000475028
ENSMUSP00000021828,ENSP00000365014
ENSMUSP00000026859,ENSP00000296468
ENSMUSP00000107922,ENSP00000401264
ENSMUSP00000079883,ENSP00000356256
ENSMUSP00000109630,ENSP00000433058
ENSMUSP00000106756,ENSP00000499430
ENSMUSP00000096882,ENSP00000430000
ENSMUSP00000034920,ENSP00000178640
ENSMUSP00000037332,ENSP00000381821
ENSMUSP00000050881,ENSP00000482482
ENSMUSP00000064694,ENSP00000342793
ENSMUSP00000040244,ENSP00000352584
ENSMUSP00000057253,ENSP00000331577
ENSMUSP00000103305,ENSP00000474725
ENSMUSP00000032409,ENSP00000256460
ENSMUSP00000058588,ENSP00000400391
ENSMUSP00000070927,ENSP00000477389
ENSMUSP00000074885,ENSP00000296026
ENSMUSP00000142829,ENSP00000300870
ENSMUSP00000111457,ENSP00000347792
ENSMUSP00000142156,ENSP00000436426
ENSMUSP00000099349,ENSP00000262139
ENSMUSP00000136714,ENSP00000434727
ENSMUSP00000129536,ENSP00000248041
ENSMUSP00000089336,ENSP00000366679
ENSMUSP00000057159,ENSP00000196489
ENSMUSP00000105357,ENSP00000477392
ENSMUSP00000115957,ENSP00000497482
ENSMUSP00000033662,ENSP00000348062
ENSMUSP00000012348,ENSP00000311469
ENSMUSP00000105538,ENSP00000350815
ENSMUSP00000072631,ENSP00000393889
ENSMUSP00000095740,ENSP00000320560
ENSMUSP00000037752,ENSP00000508368
ENSMUSP00000003123,ENSP00000263384
ENSMUSP00000054556,ENSP00000217182
ENSMUSP00000050783,ENSP00000360514
ENSMUSP00000003345,ENSP00000348602
ENSMUSP00000149973,ENSP00000325128
ENSMUSP00000057731,ENSP00000339495
ENSMUSP00000032710,ENSP00000263160
ENSMUSP00000085832,ENSP00000244096
ENSMUSP00000100595,ENSP00000384700
ENSMUSP00000046715,ENSP00000347358
ENSMUSP00000070259,ENSP00000353904
ENSMUSP00000099542,ENSP00000417748
ENSMUSP00000099939,ENSP00000338703
ENSMUSP00000113341,ENSP00000352929
ENSMUSP00000034453,ENSP00000355645
ENSMUSP00000019135,ENSP00000438085
ENSMUSP00000145470,ENSP00000406665
ENSMUSP00000005164,ENSP00000359719
ENSMUSP00000098788,ENSP00000498828
ENSMUSP00000023758,ENSP00000228468
ENSMUSP00000074436,ENSP00000381199
ENSMUSP00000125052,ENSP00000479134
ENSMUSP00000112079,ENSP00000354453
ENSMUSP00000037028,ENSP00000478874
ENSMUSP00000104500,ENSP00000243389
ENSMUSP00000124881,ENSP00000340427
ENSMUSP00000108261,ENSP00000359356
ENSMUSP00000109257,ENSP00000362773
ENSMUSP00000103080,ENSP00000329040
ENSMUSP00000054881,ENSP00000398064
ENSMUSP00000049460,ENSP00000330278
ENSMUSP00000138103,ENSP00000485526
ENSMUSP00000032175,ENSP00000273450
ENSMUSP00000102725,ENSP00000474246
ENSMUSP00000158674,ENSP00000499042
ENSMUSP00000130956,ENSP00000451866
ENSMUSP00000132852,ENSP00000414236
ENSMUSP00000142247,ENSP00000394472
ENSMUSP00000064886,ENSP00000365503
ENSMUSP00000115643,ENSP00000403566
ENSMUSP00000148239,ENSP00000470123
ENSMUSP00000001921,ENSP00000296046
ENSMUSP00000050803,ENSP00000291182
ENSMUSP00000035112,ENSP00000232978
ENSMUSP00000131703,ENSP00000385273
ENSMUSP00000079864,ENSP00000359520
ENSMUSP00000055299,ENSP00000369959
ENSMUSP00000077676,ENSP00000496057
ENSMUSP00000053692,ENSP00000391088
ENSMUSP00000028188,ENSP00000361413
ENSMUSP00000108895,ENSP00000375881
ENSMUSP00000139398,ENSP00000362250
ENSMUSP00000151812,ENSP00000384965
ENSMUSP00000139524,ENSP00000445093
ENSMUSP00000158635,ENSP00000492542
ENSMUSP00000094365,ENSP00000356733
ENSMUSP00000017126,ENSP00000392726
ENSMUSP00000085775,ENSP00000263519
ENSMUSP00000029679,ENSP00000311083
ENSMUSP00000095821,ENSP00000492986
ENSMUSP00000029803,ENSP00000425561
ENSMUSP00000074969,ENSP00000432000
ENSMUSP00000074658,ENSP00000295137
ENSMUSP00000110913,ENSP00000308921
ENSMUSP00000018632,ENSP00000255381
ENSMUSP00000084846,ENSP00000496166
ENSMUSP00000088618,ENSP00000420045
ENSMUSP00000143608,ENSP00000396901
ENSMUSP00000030787,ENSP00000262187
ENSMUSP00000039322,ENSP00000328062
ENSMUSP00000137973,ENSP00000293826
ENSMUSP00000027824,ENSP00000255040
ENSMUSP00000110314,ENSP00000273398
ENSMUSP00000099968,ENSP00000323805
ENSMUSP00000027744,ENSP00000477563
ENSMUSP00000004202,ENSP00000352516
ENSMUSP00000045043,ENSP00000411010
ENSMUSP00000069901,ENSP00000257013
ENSMUSP00000073190,ENSP00000264162
ENSMUSP00000092853,ENSP00000431971
ENSMUSP00000131480,ENSP00000295082
ENSMUSP00000019708,ENSP00000263620
ENSMUSP00000109881,ENSP00000419834
ENSMUSP00000022536,ENSP00000319417
ENSMUSP00000089777,ENSP00000301015
ENSMUSP00000156718,ENSP00000463734
ENSMUSP00000154634,ENSP00000386041
ENSMUSP00000141553,ENSP00000356646
ENSMUSP00000114068,ENSP00000480750
ENSMUSP00000034240,ENSP00000368976
ENSMUSP00000124258,ENSP00000371419
ENSMUSP00000043618,ENSP00000381984
ENSMUSP00000157144,ENSP00000323645
ENSMUSP00000028794,ENSP00000341141
ENSMUSP00000101412,ENSP00000364912
ENSMUSP00000091157,ENSP00000159087
ENSMUSP00000049380,ENSP00000360299
ENSMUSP00000006963,ENSP00000305263
ENSMUSP00000033229,ENSP00000338082
ENSMUSP00000072803,ENSP00000304845
ENSMUSP00000158954,ENSP00000292427
ENSMUSP00000044665,ENSP00000255030
ENSMUSP00000099768,ENSP00000271153
ENSMUSP00000117461,ENSP00000354739
ENSMUSP00000041652,ENSP00000346027
ENSMUSP00000114110,ENSP00000248384
ENSMUSP00000066496,ENSP00000493171
ENSMUSP00000133780,ENSP00000324534
ENSMUSP00000102491,ENSP00000303469
ENSMUSP00000050694,ENSP00000493074
ENSMUSP00000085134,ENSP00000320077
ENSMUSP00000059312,ENSP00000435416
ENSMUSP00000059849,ENSP00000493124
ENSMUSP00000097369,ENSP00000367664
ENSMUSP00000073737,ENSP00000373194
ENSMUSP00000072248,ENSP00000444134
ENSMUSP00000097397,ENSP00000485295
ENSMUSP00000097371,ENSP00000493060
ENSMUSP00000097351,ENSP00000412752
ENSMUSP00000126294,ENSP00000435777
ENSMUSP00000051853,ENSP00000380670
ENSMUSP00000107848,ENSP00000316861
ENSMUSP00000054456,ENSP00000343674
ENSMUSP00000030698,ENSP00000363054
ENSMUSP00000028010,ENSP00000356729
ENSMUSP00000033547,ENSP00000445339
ENSMUSP00000030051,ENSP00000363641
ENSMUSP00000032089,ENSP00000272324
ENSMUSP00000032200,ENSP00000508194
ENSMUSP00000099581,ENSP00000338369
ENSMUSP00000077996,ENSP00000311768
ENSMUSP00000134568,ENSP00000336693
ENSMUSP00000097488,ENSP00000493166
ENSMUSP00000146100,ENSP00000355432
ENSMUSP00000128332,ENSP00000452022
ENSMUSP00000074902,ENSP00000421736
ENSMUSP00000088231,ENSP00000300022
ENSMUSP00000026839,ENSP00000381504
ENSMUSP00000147405,ENSP00000327344
ENSMUSP00000072982,ENSP00000469474
ENSMUSP00000033888,ENSP00000315477
ENSMUSP00000079453,ENSP00000240619
ENSMUSP00000067135,ENSP00000372024
ENSMUSP00000099790,ENSP00000360798
ENSMUSP00000094045,ENSP00000473737
ENSMUSP00000079095,ENSP00000375899
ENSMUSP00000095417,ENSP00000428417
ENSMUSP00000096932,ENSP00000316176
ENSMUSP00000053326,ENSP00000239450
ENSMUSP00000140742,ENSP00000340132
ENSMUSP00000134317,ENSP00000386904
ENSMUSP00000115578,ENSP00000344818
ENSMUSP00000130858,ENSP00000484435
ENSMUSP00000103060,ENSP00000375151
ENSMUSP00000044087,ENSP00000415528
ENSMUSP00000108859,ENSP00000258416
ENSMUSP00000027885,ENSP00000234816
ENSMUSP00000031161,ENSP00000456850
ENSMUSP00000030332,ENSP00000354677
ENSMUSP00000014321,ENSP00000305654
ENSMUSP00000117022,ENSP00000337060
ENSMUSP00000100532,ENSP00000504425
ENSMUSP00000112640,ENSP00000274054
ENSMUSP00000147154,ENSP00000309161
ENSMUSP00000041629,ENSP00000421185
ENSMUSP00000074055,ENSP00000282292
ENSMUSP00000050680,ENSP00000358784
ENSMUSP00000074142,ENSP00000438553
ENSMUSP00000148029,ENSP00000509161
ENSMUSP00000032259,ENSP00000228434
ENSMUSP00000088287,ENSP00000342886
ENSMUSP00000088288,ENSP00000332194
ENSMUSP00000083169,ENSP00000393265
ENSMUSP00000096694,ENSP00000361746
ENSMUSP00000072800,ENSP00000379140
ENSMUSP00000075970,ENSP00000355155
ENSMUSP00000033300,ENSP00000250693
ENSMUSP00000003574,ENSP00000221700
ENSMUSP00000026571,ENSP00000434009
ENSMUSP00000103162,ENSP00000398880
ENSMUSP00000126773,ENSP00000317842
ENSMUSP00000086796,ENSP00000215904
ENSMUSP00000021635,ENSP00000401327
ENSMUSP00000078972,ENSP00000405600
ENSMUSP00000023836,ENSP00000359819
ENSMUSP00000089075,ENSP00000283441
ENSMUSP00000002087,ENSP00000405950
ENSMUSP00000139299,ENSP00000476650
ENSMUSP00000086948,ENSP00000386456
ENSMUSP00000120598,ENSP00000485308
ENSMUSP00000100891,ENSP00000381148
ENSMUSP00000032977,ENSP00000365510
ENSMUSP00000036148,ENSP00000382476
ENSMUSP00000108160,ENSP00000352071
ENSMUSP00000025804,ENSP00000310226
ENSMUSP00000020277,ENSP00000346643
ENSMUSP00000119975,ENSP00000318646
ENSMUSP00000110730,ENSP00000495672
ENSMUSP00000077262,ENSP00000298159
ENSMUSP00000106359,ENSP00000258739
ENSMUSP00000072212,ENSP00000348462
ENSMUSP00000070068,ENSP00000477538
ENSMUSP00000116747,ENSP00000273063
ENSMUSP00000133273,ENSP00000480489
ENSMUSP00000020668,ENSP00000312002
ENSMUSP00000072449,ENSP00000466072
ENSMUSP00000111297,ENSP00000428268
ENSMUSP00000036571,ENSP00000483523
ENSMUSP00000027455,ENSP00000295453
ENSMUSP00000102647,ENSP00000263674
ENSMUSP00000089140,ENSP00000297668
ENSMUSP00000057223,ENSP00000486687
ENSMUSP00000141803,ENSP00000429601
ENSMUSP00000141989,ENSP00000429808
ENSMUSP00000142159,ENSP00000436042
ENSMUSP00000132393,ENSP00000355014
ENSMUSP00000020717,ENSP00000000233
ENSMUSP00000098184,ENSP00000380959
ENSMUSP00000056196,ENSP00000343171
ENSMUSP00000033081,ENSP00000455529
ENSMUSP00000058548,ENSP00000302105
ENSMUSP00000022727,ENSP00000261296
ENSMUSP00000019721,ENSP00000005178
ENSMUSP00000074417,ENSP00000338770
ENSMUSP00000108583,ENSP00000339764
ENSMUSP00000100535,ENSP00000305975
ENSMUSP00000012847,ENSP00000316228
ENSMUSP00000042792,ENSP00000462945
ENSMUSP00000157880,ENSP00000308354
ENSMUSP00000022663,ENSP00000221132
ENSMUSP00000041676,ENSP00000318113
ENSMUSP00000016771,ENSP00000216181
ENSMUSP00000136280,ENSP00000450518
ENSMUSP00000021719,ENSP00000401770
ENSMUSP00000043204,ENSP00000324124
ENSMUSP00000073805,ENSP00000366690
ENSMUSP00000141473,ENSP00000421489
ENSMUSP00000021288,ENSP00000285199
ENSMUSP00000024200,ENSP00000290122
ENSMUSP00000136668,ENSP00000395505
ENSMUSP00000032451,ENSP00000254488
ENSMUSP00000118033,ENSP00000409423
ENSMUSP00000135642,ENSP00000457748
ENSMUSP00000036316,ENSP00000449716
ENSMUSP00000098149,ENSP00000388322
ENSMUSP00000097051,ENSP00000406145
ENSMUSP00000009522,ENSP00000360855
ENSMUSP00000004453,ENSP00000354581
ENSMUSP00000138649,ENSP00000414597
ENSMUSP00000120175,ENSP00000259883
ENSMUSP00000139452,ENSP00000488907
ENSMUSP00000138324,ENSP00000457386
ENSMUSP00000072682,ENSP00000216241
ENSMUSP00000129705,ENSP00000403151
ENSMUSP00000055261,ENSP00000347119
ENSMUSP00000129680,ENSP00000334714
ENSMUSP00000139043,ENSP00000397881
ENSMUSP00000128113,ENSP00000352672
ENSMUSP00000136324,ENSP00000436622
ENSMUSP00000136026,ENSP00000447879
ENSMUSP00000071466,ENSP00000447378
ENSMUSP00000077636,ENSP00000440428
ENSMUSP00000102429,ENSP00000400986
ENSMUSP00000001701,ENSP00000446680
ENSMUSP00000020203,ENSP00000266735
ENSMUSP00000154579,ENSP00000489890
ENSMUSP00000106621,ENSP00000457962
ENSMUSP00000100745,ENSP00000512212
ENSMUSP00000136900,ENSP00000491838
ENSMUSP00000068470,ENSP00000357733
ENSMUSP00000148184,ENSP00000490135
ENSMUSP00000139187,ENSP00000456337
ENSMUSP00000030032,ENSP00000364013
ENSMUSP00000089339,ENSP00000367022
ENSMUSP00000093749,ENSP00000335306
ENSMUSP00000136891,ENSP00000428858
ENSMUSP00000096871,ENSP00000389111
ENSMUSP00000028759,ENSP00000263800
ENSMUSP00000094667,ENSP00000377456
ENSMUSP00000071966,ENSP00000351338
ENSMUSP00000050034,ENSP00000255448
ENSMUSP00000008826,ENSP00000358832
ENSMUSP00000046256,ENSP00000301587
ENSMUSP00000101408,ENSP00000341963
ENSMUSP00000001706,ENSP00000302836
ENSMUSP00000023861,ENSP00000283752
ENSMUSP00000141408,ENSP00000435300
ENSMUSP00000026540,ENSP00000416126
ENSMUSP00000001703,ENSP00000040584
ENSMUSP00000107477,ENSP00000467141
ENSMUSP00000035961,ENSP00000411099
ENSMUSP00000072329,ENSP00000369725
ENSMUSP00000067207,ENSP00000493287
ENSMUSP00000035181,ENSP00000426421
ENSMUSP00000032667,ENSP00000250360
ENSMUSP00000029346,ENSP00000400942
ENSMUSP00000111323,ENSP00000304234
ENSMUSP00000112135,ENSP00000252211
ENSMUSP00000057509,ENSP00000413405
ENSMUSP00000025582,ENSP00000436979
ENSMUSP00000060206,ENSP00000335017
ENSMUSP00000003017,ENSP00000402536
ENSMUSP00000155082,ENSP00000305223
ENSMUSP00000105425,ENSP00000262659
ENSMUSP00000021018,ENSP00000474096
ENSMUSP00000052320,ENSP00000355162
ENSMUSP00000054355,ENSP00000248073
ENSMUSP00000058437,ENSP00000356536
ENSMUSP00000113676,ENSP00000342075
ENSMUSP00000096874,ENSP00000393275
ENSMUSP00000028848,ENSP00000272610
ENSMUSP00000132914,ENSP00000404304
ENSMUSP00000140603,ENSP00000382097
ENSMUSP00000137082,ENSP00000420405
ENSMUSP00000069544,ENSP00000402153
ENSMUSP00000037027,ENSP00000331500
ENSMUSP00000097725,ENSP00000493411
ENSMUSP00000083722,ENSP00000264258
ENSMUSP00000092966,ENSP00000368079
ENSMUSP00000124523,ENSP00000307786
ENSMUSP00000009157,ENSP00000376297
ENSMUSP00000147035,ENSP00000480705
ENSMUSP00000076880,ENSP00000315299
ENSMUSP00000025666,ENSP00000480336
ENSMUSP00000099757,ENSP00000379888
ENSMUSP00000079309,ENSP00000247219
ENSMUSP00000047302,ENSP00000284509
ENSMUSP00000112488,ENSP00000473584
ENSMUSP00000137083,ENSP00000481592
ENSMUSP00000027015,ENSP00000410076
ENSMUSP00000052226,ENSP00000351706
ENSMUSP00000027214,ENSP00000498881
ENSMUSP00000066256,ENSP00000348089
ENSMUSP00000033161,ENSP00000345751
ENSMUSP00000006749,ENSP00000262418
ENSMUSP00000108552,ENSP00000354505
ENSMUSP00000119875,ENSP00000265849
ENSMUSP00000031741,ENSP00000337450
ENSMUSP00000025966,ENSP00000285979
ENSMUSP00000110886,ENSP00000355315
ENSMUSP00000059766,ENSP00000346012
ENSMUSP00000081474,ENSP00000322419
ENSMUSP00000033683,ENSP00000250784
ENSMUSP00000147953,ENSP00000321196
ENSMUSP00000055880,ENSP00000492932
ENSMUSP00000050503,ENSP00000493303
ENSMUSP00000058933,ENSP00000493263
ENSMUSP00000080872,ENSP00000316955
ENSMUSP00000053262,ENSP00000492896
ENSMUSP00000060527,ENSP00000481594
ENSMUSP00000079572,ENSP00000493127
ENSMUSP00000117569,ENSP00000226207
ENSMUSP00000127247,ENSP00000493242
ENSMUSP00000097431,ENSP00000335025
ENSMUSP00000104883,ENSP00000429824
ENSMUSP00000039688,ENSP00000320917
ENSMUSP00000100045,ENSP00000285930
ENSMUSP00000037476,ENSP00000450842
ENSMUSP00000137203,ENSP00000330218
ENSMUSP00000075690,ENSP00000370115
ENSMUSP00000020679,ENSP00000311687
ENSMUSP00000047397,ENSP00000310448
ENSMUSP00000068123,ENSP00000283635
ENSMUSP00000097743,ENSP00000382342
ENSMUSP00000033255,ENSP00000370767
ENSMUSP00000103381,ENSP00000263278
ENSMUSP00000093325,ENSP00000381567
ENSMUSP00000132717,ENSP00000336702
ENSMUSP00000065713,ENSP00000334650
ENSMUSP00000020573,ENSP00000482358
ENSMUSP00000093120,ENSP00000417182
ENSMUSP00000029991,ENSP00000363939
ENSMUSP00000103650,ENSP00000380315
ENSMUSP00000138536,ENSP00000360497
ENSMUSP00000140840,ENSP00000233596
ENSMUSP00000028767,ENSP00000374280
ENSMUSP00000018914,ENSP00000284727
ENSMUSP00000021217,ENSP00000421064
ENSMUSP00000097480,ENSP00000493271
ENSMUSP00000074994,ENSP00000385479
ENSMUSP00000070872,ENSP00000493217
ENSMUSP00000061580,ENSP00000349945
ENSMUSP00000097426,ENSP00000367649
ENSMUSP00000079316,ENSP00000368986
ENSMUSP00000075729,ENSP00000493286
ENSMUSP00000030456,ENSP00000255120
ENSMUSP00000046905,ENSP00000299601
ENSMUSP00000029850,ENSP00000399805
ENSMUSP00000129398,ENSP00000473159
ENSMUSP00000030840,ENSP00000366015
ENSMUSP00000079905,ENSP00000514657
ENSMUSP00000034015,ENSP00000261507
ENSMUSP00000147130,ENSP00000369915
ENSMUSP00000048218,ENSP00000224784
ENSMUSP00000065645,ENSP00000312709
ENSMUSP00000107690,ENSP00000296444
ENSMUSP00000064823,ENSP00000248071
ENSMUSP00000026470,ENSP00000333667
ENSMUSP00000106017,ENSP00000240423
ENSMUSP00000045684,ENSP00000507666
ENSMUSP00000141344,ENSP00000355809
ENSMUSP00000077744,ENSP00000512811
ENSMUSP00000112213,ENSP00000261167
ENSMUSP00000101479,ENSP00000420195
ENSMUSP00000077019,ENSP00000337194
ENSMUSP00000075709,ENSP00000271628
ENSMUSP00000099552,ENSP00000247026
ENSMUSP00000064893,ENSP00000263245
ENSMUSP00000026162,ENSP00000269389
ENSMUSP00000140394,ENSP00000482271
ENSMUSP00000080221,ENSP00000345262
ENSMUSP00000018711,ENSP00000306866
ENSMUSP00000068408,ENSP00000391774
ENSMUSP00000079538,ENSP00000377944
ENSMUSP00000091342,ENSP00000267853
ENSMUSP00000031653,ENSP00000282397
